PID,KICKER,KGRO,KNET,KTB,KR,KRY
367991,SJ-0300,70,50,Y,XX-0000,0
368002,DC-0500,50,50,N,JM-4800,0
368005,LT-1100,64,38,N,YF-0100,26
368021,LT-1100,56,38,N,YF-0100,18
368041,LT-1100,68,39,N,YF-0100,29
368062,LT-1100,40,30,N,XX-0000,0
368071,SH-0400,71,52,N,AB-2600,19
368090,SH-0400,60,41,N,AB-2600,19
368112,SH-0400,61,46,N,AB-2600,15
368124,LT-1100,68,39,N,YF-0100,29
368135,LT-1100,71,51,Y,XX-0000,0
368159,AV-0400,70,24,N,RM-4400,46
368170,KB-2300,65,19,N,CS-1900,46
368180,AV-0400,67,42,N,RM-4400,25
368186,KB-2300,70,44,N,CS-1900,26
368202,AV-0400,72,45,N,JJ-3900,27
368222,KB-2300,69,50,N,CS-1900,19
368239,AV-0400,53,26,N,JJ-3900,27
368240,KB-2300,70,51,N,CS-1900,19
368252,AV-0400,72,49,N,JJ-3900,23
368257,KB-2300,70,50,Y,XX-0000,0
368266,AV-0400,72,49,N,JJ-3900,23
368284,AV-0400,74,47,N,JJ-3900,27
368296,KB-2300,72,52,N,CS-1900,20
368313,AV-0400,71,46,N,JJ-3900,25
368320,JS-1100,70,50,N,CC-0700,20
368341,RB-2200,71,47,N,BW-2700,24
368365,JS-1100,70,34,N,CC-0700,36
368400,JS-1100,63,46,N,CC-0700,17
368402,RB-2200,70,50,Y,XX-0000,0
368417,RB-2200,55,42,N,BW-2700,13
368426,RB-2200,67,67,N,XX-0000,0
368473,RB-2200,65,27,N,BW-2700,38
368486,RG-1500,68,46,N,WB-0700,22
368514,MC-3000,65,38,N,DH-2700,27
368526,RG-1500,57,51,N,WB-0700,6
368551,MC-3000,70,57,N,DH-2700,13
368561,MC-3000,60,38,N,DH-2700,22
368564,MC-3000,65,17,N,DH-2700,48
368596,MC-3000,70,49,N,DH-2700,21
368615,MC-3000,65,42,N,DM-0200,23
368623,MC-3000,49,20,N,DM-0200,29
368637,MC-3000,67,37,N,DM-0200,30
368643,DA-0300,66,40,N,GH-1100,26
368682,SG-1100,69,48,N,QD-0100,21
368689,DA-0300,58,36,N,GH-1100,22
368719,SG-1100,65,30,N,XX-0000,0
368724,SG-1100,65,63,N,QD-0100,2
368735,SG-1100,58,31,N,QD-0100,27
368739,DA-0300,76,56,Y,XX-0000,0
368783,DA-0300,64,39,N,GH-1100,25
368806,SG-1100,67,47,N,QD-0100,20
368847,CB-0700,61,41,N,CR-1200,20
368872,CB-0700,68,14,N,CR-1200,54
368883,GH-0600,64,59,N,DS-0700,5
368896,GH-0600,70,50,Y,XX-0000,0
368911,CB-0700,60,37,N,CR-1200,23
368924,GH-0600,62,42,N,DS-0700,20
368933,GH-0600,60,45,N,DS-0700,15
368949,CB-0700,61,46,N,CR-1200,15
368961,GH-0600,66,40,N,DS-0700,26
368972,CB-0700,41,33,N,BO-0500,8
368999,GH-0600,74,37,N,DS-0700,37
369010,RL-1000,69,49,Y,XX-0000,0
369025,JH-0900,67,44,N,MJ-2100,23
369048,JH-0900,63,46,N,MJ-2100,17
369058,RL-1000,50,50,N,XX-0000,0
369066,JH-0900,70,50,Y,XX-0000,0
369072,RL-1000,67,41,N,AC-1100,26
369080,RL-1000,70,24,N,AC-1100,46
369089,JH-0900,45,33,N,BH-1500,12
369090,JH-0900,65,51,N,MJ-2100,14
369102,RL-1000,70,50,Y,XX-0000,0
369142,JH-0900,58,32,N,MJ-2100,26
369150,RL-1000,70,50,Y,XX-0000,0
369169,MB-4600,69,43,N,MH-2500,26
369188,RL-1300,72,49,N,CS-2600,23
369198,MB-4600,63,46,N,MH-2500,17
369209,RL-1300,59,42,N,BC-1400,17
369221,MB-4600,66,41,N,MH-2500,25
369234,RL-1300,63,38,N,CS-2600,25
369242,RL-1300,70,50,Y,XX-0000,0
369258,MB-4600,67,42,N,MH-2500,25
369292,MB-4600,62,47,N,MH-2500,15
369300,MB-4600,66,50,N,AP-0700,16
369314,JN-0600,70,43,N,TM-2800,27
369336,JN-0600,68,51,N,TM-2800,17
369354,JB-7100,68,39,N,AR-1700,29
369361,JN-0600,70,50,N,TM-2800,20
369370,JN-0600,64,30,N,TM-2800,34
369381,JN-0600,59,43,N,TM-2800,16
369394,JN-0600,66,45,N,TM-2800,21
369399,JB-7100,68,38,N,AR-1700,30
369428,JB-7100,60,45,N,MR-1500,15
369440,JB-7100,63,52,N,AR-1700,11
369484,JB-7100,70,50,Y,XX-0000,0
369494,OM-0100,70,50,Y,XX-0000,0
369508,NR-0100,58,48,N,JW-5300,10
369526,NR-0100,63,40,N,JF-2800,23
369549,NR-0100,66,42,N,JW-5300,24
369561,OM-0100,58,33,N,SB-1400,25
369568,NR-0100,72,46,N,JW-5300,26
369581,NR-0100,69,44,N,JW-5300,25
369600,NR-0100,62,6,N,JW-5300,56
369614,OM-0100,70,50,Y,XX-0000,0
369623,OM-0100,70,50,Y,XX-0000,0
369648,JR-1100,54,41,N,JH-3600,13
369668,NK-0200,65,39,N,GR-0600,26
369683,MS-0600,75,68,N,MM-4800,7
369726,NK-0200,64,47,N,GR-0600,17
369741,JR-1100,55,39,N,DS-3300,16
369781,NK-0200,65,38,N,GR-0600,27
369797,JR-1100,47,45,N,AC-2400,2
369799,SS-3100,62,50,N,MA-1400,12
369815,SS-3100,62,48,N,MA-1400,14
369863,NF-0300,65,7,N,RC-0800,58
369869,SS-3100,40,31,N,DA-1200,9
369870,NF-0300,62,62,N,XX-0000,0
369913,NF-0300,56,34,N,RC-0800,22
369935,PD-0200,64,26,N,LM-1100,38
369951,PD-0200,75,55,Y,XX-0000,0
369969,PD-0200,70,21,N,LM-1100,49
369988,PD-0200,39,29,N,FJ-0100,10
369996,RL-0900,70,50,Y,XX-0000,0
370014,RL-0900,71,45,N,JC-5600,26
370035,PD-0200,42,28,N,FJ-0100,14
370048,RL-0900,66,53,N,JC-5600,13
370052,PD-0200,68,-30,N,LM-1100,98
370054,RL-0900,27,30,N,XX-0000,0
370064,PD-0200,46,28,N,FJ-0100,18
370086,RL-0900,62,37,N,JC-5600,25
370094,PD-0200,45,26,N,FJ-0100,19
370102,SG-1100,57,44,N,GR-0600,13
370130,SG-1100,67,24,N,GR-0600,43
370150,JR-1100,66,42,N,GH-1100,24
370168,JR-1100,59,40,N,GH-1100,19
370178,JR-1100,64,47,N,GH-1100,17
370195,JR-1100,60,42,N,GH-1100,18
370217,JR-1100,57,33,N,KW-0800,24
370238,SG-1100,67,43,N,MM-4800,24
370251,JR-1100,47,43,N,KW-0800,4
370260,PD-0200,65,39,N,AD-0400,26
370276,KB-2300,67,41,N,JC-5600,26
370293,KB-2300,72,46,N,JC-5600,26
370307,PD-0200,77,57,Y,XX-0000,0
370321,PD-0200,63,63,N,XX-0000,0
370335,KB-2300,32,32,N,XX-0000,0
370337,KB-2300,63,45,N,JC-5600,18
370354,KB-2300,67,33,N,JC-5600,34
370415,RL-0900,68,50,N,ML-0700,18
370424,CB-0700,40,31,N,SJ-0500,9
370436,RL-0900,67,62,N,JC-2300,5
370452,RL-0900,69,42,N,KR-1000,27
370457,CB-0700,66,45,N,LM-1100,21
370474,RL-0900,56,40,N,ML-0700,16
370478,RL-0900,38,36,N,MC-2700,2
370487,CB-0700,58,39,N,FJ-0100,19
370493,RL-0900,59,40,N,ML-0700,19
370503,RL-0900,49,42,N,KR-1000,7
370504,CB-0700,64,18,N,LM-1100,46
370512,RL-0900,62,47,N,KR-1000,15
370521,RL-0900,39,38,N,MC-2700,1
370528,CB-0700,53,53,N,FJ-0100,0
370540,RL-0900,68,51,N,KR-1000,17
370562,RL-0900,63,38,N,KR-1000,25
370581,CB-0700,9,2,N,GW-1400,7
370589,JF-0900,65,43,N,LH-1100,22
370604,JF-0900,69,47,N,LH-1100,22
370658,JF-0900,63,45,N,LH-1100,18
370672,RB-2200,55,38,N,LW-0500,17
370675,RB-2200,70,48,N,LW-0500,22
370691,JF-0900,66,46,N,LH-1100,20
370702,JF-0900,69,48,N,LH-1100,21
370716,RB-2200,75,55,Y,XX-0000,0
370721,JF-0900,59,36,N,LH-1100,23
370727,RB-2200,70,70,N,XX-0000,0
370743,JF-0900,60,56,N,LH-1100,4
370750,DC-0500,41,30,N,MS-2100,11
370760,SG-0800,72,41,N,TG-0900,31
370774,DC-0500,74,44,N,EH-0800,30
370789,SG-0800,70,50,Y,XX-0000,0
370813,DC-0500,46,33,N,MS-2100,13
370821,SG-0800,76,40,N,TG-0900,36
370837,SG-0800,70,52,N,TG-0900,18
370846,DC-0500,67,48,N,EH-0800,19
370859,SG-0800,71,47,N,TG-0900,24
370876,SG-0800,63,39,N,TG-0900,24
370883,DC-0500,73,50,N,EH-0800,23
370894,SG-0800,53,53,N,TG-0900,0
370900,SG-0800,64,68,N,TG-0900,-4
370922,SG-0800,55,30,N,TG-0900,25
370924,NF-0300,63,42,N,AR-1700,21
370951,JN-0600,67,46,N,IS-0600,21
370962,JN-0600,69,47,N,OS-0200,22
370967,NF-0300,65,54,N,AR-1700,11
370972,AL-0500,60,49,N,PC-0900,11
370986,NF-0300,40,30,N,XX-0000,0
370997,NF-0300,65,51,N,DW-0500,14
371004,NF-0300,66,55,N,DW-0500,11
371007,JN-0600,70,45,N,IS-0600,25
371018,NF-0300,62,30,N,DW-0500,32
371027,JN-0600,71,57,N,IS-0600,14
371046,NF-0300,63,43,N,DW-0500,20
371065,JN-0600,16,16,N,XX-0000,0
371072,NF-0300,62,27,N,DW-0500,35
371078,JN-0600,16,16,N,XX-0000,0
371089,MB-4600,60,43,N,AC-1100,17
371109,JH-0900,62,41,N,CS-2600,21
371114,JH-0900,72,44,N,CS-2600,28
371125,JH-0900,69,20,N,CS-2600,49
371134,MB-4600,62,30,N,AC-1100,32
371149,MB-4600,61,46,N,AC-1100,15
371156,MB-4600,65,43,N,AC-1100,22
371169,JH-0900,69,42,N,CS-2600,27
371181,MB-4600,64,44,N,AC-1100,20
371192,MB-4600,66,45,N,AC-1100,21
371209,JH-0900,70,52,N,CS-2600,18
371220,MB-4600,69,42,N,AC-1100,27
371242,DA-0300,74,54,Y,XX-0000,0
371312,SH-0400,64,35,N,QD-0100,29
371319,SH-0400,70,-30,N,QD-0100,100
371321,DA-0300,67,46,N,YF-0100,21
371334,SH-0400,66,47,N,QD-0100,19
371358,SR-0800,52,34,N,JL-1200,18
371374,SH-0400,48,36,N,DK-0900,12
371383,SH-0400,69,40,N,QD-0100,29
371394,SH-0400,55,42,N,JA-2900,13
371405,SH-0400,42,39,N,VA-0100,3
371417,JB-7100,69,19,N,DM-0200,50
371423,RG-1500,72,46,N,DS-3700,26
371448,RG-1500,68,-7,N,DS-3700,75
371470,RG-1500,69,44,N,DS-3700,25
371480,JB-7100,70,44,N,DM-0200,26
371491,RG-1500,69,43,N,DS-3700,26
371502,RG-1500,69,32,N,DS-3700,37
371525,RG-1500,70,51,N,DS-3700,19
371574,RL-1300,61,42,N,BW-2700,19
371576,RL-1300,62,42,N,BW-2700,20
371581,RL-1300,61,41,N,MJ-2500,20
371596,JS-1100,62,35,N,XX-0000,0
371602,RL-1300,65,39,N,MJ-2500,26
371619,JS-1100,66,48,N,DR-1200,18
371650,JS-1100,66,48,N,DR-1200,18
371665,RL-1300,66,33,N,MJ-2500,33
371686,RL-1300,65,37,N,MJ-2500,28
371704,RL-1300,70,50,Y,XX-0000,0
371722,RL-1300,68,50,N,BW-2700,18
371730,RL-1000,63,45,N,JN-1800,18
371739,MK-1200,70,54,N,MJ-2100,16
371754,MK-1200,55,35,Y,XX-0000,0
371771,MK-1200,62,49,N,MJ-2100,13
371789,RL-1000,66,62,N,JN-1800,4
371811,MK-1200,64,50,N,MJ-2100,14
371818,RL-1000,70,50,Y,XX-0000,0
371835,RL-1000,70,50,Y,XX-0000,0
371849,MK-1200,72,53,N,MJ-2100,19
371859,RL-1000,69,44,N,JN-1800,25
371869,MK-1200,70,50,Y,XX-0000,0
371877,MK-1200,76,52,N,MJ-2100,24
371887,RL-1000,11,6,N,BF-0400,5
371894,MK-1200,70,50,Y,XX-0000,0
371898,MP-2100,70,51,N,JM-4800,19
371944,SJ-0300,70,50,Y,XX-0000,0
371958,MP-2100,52,37,N,JM-4800,15
371969,SJ-0300,85,59,N,ER-0500,26
371978,SJ-0300,63,55,N,TB-1000,8
371993,MP-2100,69,40,N,JM-4800,29
372002,SJ-0300,70,48,N,ER-0500,22
372019,SJ-0300,70,50,Y,XX-0000,0
372031,SJ-0300,70,50,Y,XX-0000,0
372052,OM-0100,70,50,Y,XX-0000,0
372073,OM-0100,74,48,N,RC-0800,26
372117,SS-3100,58,42,N,JW-5300,16
372128,OM-0100,69,38,N,RC-0800,31
372133,SS-3100,70,15,N,JW-5300,55
372150,SS-3100,64,50,N,JW-5300,14
372161,SS-3100,62,32,N,JW-5300,30
372173,OM-0100,66,39,N,RC-0800,27
372185,SS-3100,51,42,N,JW-5300,9
372205,NR-0100,70,41,N,DH-3200,29
372224,NR-0100,70,50,Y,XX-0000,0
372247,JC-0900,67,12,N,JA-2400,55
372257,NR-0100,75,-8,N,DH-3200,83
372262,JC-0900,63,36,N,JA-2400,27
372269,NR-0100,70,2,N,DH-3200,68
372277,JC-0900,63,36,N,JA-2400,27
372286,JC-0900,65,46,N,JA-2400,19
372298,JC-0900,60,36,N,JA-2400,24
372326,NR-0100,70,50,Y,XX-0000,0
372338,JC-0900,65,47,N,JA-2400,18
372349,JC-0900,62,22,N,JA-2400,40
372357,NR-0100,16,16,N,XX-0000,0
372365,JC-0900,61,39,N,JA-2400,22
372374,NR-0100,12,12,N,XX-0000,0
372376,NK-0200,66,42,N,CS-1900,24
372408,AV-0400,67,53,N,DS-3300,14
372418,NK-0200,66,37,N,CS-1900,29
372434,NK-0200,52,41,N,KD-0500,11
372447,AV-0400,62,43,N,DS-3300,19
372453,AV-0400,62,36,N,DS-3300,26
372475,AV-0400,69,43,N,DS-3300,26
372498,AV-0400,56,40,N,DS-3300,16
372512,NK-0200,66,40,N,CS-1900,26
372526,NK-0200,57,40,N,CS-1900,17
372535,GH-0600,68,49,N,WB-0700,19
372552,MC-3000,69,40,N,CR-1200,29
372555,GH-0600,70,48,N,WB-0700,22
372566,GH-0600,58,42,N,WB-0700,16
372580,MC-3000,58,46,N,CR-1200,12
372591,GH-0600,70,53,N,WB-0700,17
372607,MC-3000,64,2,N,CR-1200,62
372615,GH-0600,65,44,N,JN-0900,21
372616,MC-3000,75,55,Y,XX-0000,0
372632,GH-0600,63,43,N,WB-0700,20
372638,GH-0600,73,50,N,WB-0700,23
372652,GH-0600,63,46,N,WB-0700,17
372669,MC-3000,12,12,N,XX-0000,0
372676,GH-0600,66,41,N,WB-0700,25
372699,RB-2200,71,49,N,AC-1100,22
372705,RB-2200,76,56,Y,XX-0000,0
372714,JH-0900,73,47,N,CC-0700,26
372720,RB-2200,69,37,N,AC-1100,32
372737,RB-2200,70,55,N,AC-1100,15
372748,RB-2200,71,51,N,AC-1100,20
372773,RB-2200,66,41,N,AC-1100,25
372785,JH-0900,73,45,N,CC-0700,28
372787,JH-0900,72,31,N,CC-0700,41
372794,RB-2200,67,54,N,AC-1100,13
372818,RB-2200,76,56,Y,XX-0000,0
372834,RB-2200,70,50,Y,XX-0000,0
372847,RB-2200,70,49,N,AC-1100,21
372858,OM-0100,66,41,N,OS-0200,25
372866,NF-0300,69,51,N,JW-5300,18
372883,NF-0300,65,39,N,JW-5300,26
372893,OM-0100,72,52,Y,XX-0000,0
372903,NF-0300,64,44,N,JW-5300,20
372916,NF-0300,70,40,N,JW-5300,30
372934,OM-0100,67,9,N,IS-0600,58
372944,NF-0300,65,46,N,JW-5300,19
372958,OM-0100,79,59,Y,XX-0000,0
372980,NF-0300,63,46,N,JW-5300,17
372999,NF-0300,62,42,N,JF-2800,20
373024,NR-0100,60,40,N,QD-0100,20
373038,DA-0300,63,46,N,JA-2400,17
373049,DA-0300,59,35,N,JA-2400,24
373072,DA-0300,68,51,N,JA-2400,17
373087,NR-0100,66,37,N,QD-0100,29
373101,DA-0300,34,35,N,KI-0200,-1
373102,DA-0300,56,40,N,JA-2400,16
373128,DA-0300,66,45,N,JA-2400,21
373139,NR-0100,65,47,N,QD-0100,18
373146,DA-0300,69,44,N,JA-2400,25
373153,NR-0100,56,26,N,QD-0100,30
373165,DA-0300,65,40,N,JA-2400,25
373178,DA-0300,65,36,N,JA-2400,29
373189,MP-2100,70,50,Y,XX-0000,0
373207,MP-2100,60,29,N,LW-0500,31
373210,JF-0900,59,42,N,ER-0500,17
373216,MP-2100,61,44,N,LW-0500,17
373231,MP-2100,57,46,N,LW-0500,11
373240,JF-0900,67,52,N,ER-0500,15
373258,MP-2100,59,31,N,LW-0500,28
373276,MP-2100,35,26,N,DK-0400,9
373277,JF-0900,40,40,N,XX-0000,0
373307,JF-0900,59,59,N,ER-0500,0
373328,MP-2100,44,30,N,DB-3300,14
373357,RL-0900,63,42,N,DW-0500,21
373374,JN-0600,63,45,N,FJ-0100,18
373435,JN-0600,18,18,N,XX-0000,0
373438,JN-0600,62,25,N,LM-1100,37
373455,RL-0900,56,39,N,DW-0500,17
373504,MB-4600,60,51,N,RM-3500,9
373525,GH-0600,67,48,N,CS-2600,19
373539,MB-4600,60,36,N,CR-1200,24
373574,MB-4600,57,42,N,CR-1200,15
373582,GH-0600,70,50,Y,XX-0000,0
373584,GH-0600,65,31,N,CS-2600,34
373594,MB-4600,59,45,N,CR-1200,14
373602,MB-4600,73,53,Y,XX-0000,0
373629,GH-0600,68,45,N,CS-2600,23
373647,GH-0600,75,55,Y,XX-0000,0
373661,MB-4600,61,43,N,CR-1200,18
373667,MC-3000,57,40,N,MJ-2100,17
373688,RL-1000,65,47,N,WB-0700,18
373711,MC-3000,67,25,N,MJ-2100,42
373719,RL-1000,60,36,N,WB-0700,24
373733,MC-3000,76,56,Y,XX-0000,0
373743,RL-1000,48,41,N,JN-0900,7
373749,RL-1000,53,28,N,WB-0700,25
373755,MC-3000,75,55,Y,XX-0000,0
373776,MC-3000,57,49,N,DR-3200,8
373791,MC-3000,71,20,N,MJ-2100,51
373798,RL-1000,78,58,Y,XX-0000,0
373816,MC-3000,70,25,N,MJ-2100,45
373820,RL-1000,66,48,N,WB-0700,18
373828,JC-0900,62,38,N,RC-0800,24
373841,JC-0900,62,31,N,RC-0800,31
373857,JC-0900,42,42,N,XX-0000,0
373871,JC-0900,42,27,N,MS-0800,15
373880,SS-3100,54,39,N,SM-3600,15
373907,SS-3100,65,43,N,SM-3600,22
373926,JC-0900,56,42,N,RC-0800,14
373963,JC-0900,62,45,N,JT-2800,17
373989,DC-0500,68,47,N,DS-3700,21
374001,JB-7100,68,52,N,TG-0900,16
374022,JB-7100,72,53,N,TG-0900,19
374036,DC-0500,69,41,N,DS-3700,28
374059,JB-7100,69,46,N,TG-0900,23
374071,JB-7100,69,49,N,TG-0900,20
374092,DC-0500,62,44,N,DS-3700,18
374115,JB-7100,68,47,N,TG-0900,21
374128,DC-0500,66,39,N,DS-3700,27
374151,SH-0400,72,54,N,GH-1100,18
374178,SH-0400,60,44,N,GH-1100,16
374196,SH-0400,67,35,N,GH-1100,32
374219,SH-0400,65,41,N,GH-1100,24
374238,SG-1100,67,46,N,YF-0100,21
374256,SH-0400,58,49,N,GH-1100,9
374264,SH-0400,62,19,N,AC-0100,43
374310,SH-0400,63,49,N,AC-0100,14
374317,PD-0200,73,37,N,CS-1900,36
374329,PD-0200,73,47,N,CS-1900,26
374344,AV-0400,66,44,N,JC-5600,22
374361,PD-0200,48,37,N,JT-0300,11
374380,AV-0400,66,47,N,JC-5600,19
374427,AV-0400,70,39,N,JC-5600,31
374454,MK-1200,69,48,N,DS-3300,21
374475,MK-1200,70,50,Y,XX-0000,0
374487,NK-0200,53,34,N,EW-0500,19
374494,MK-1200,70,49,N,DS-3300,21
374509,MK-1200,69,60,N,DS-3300,9
374514,MS-0600,60,46,N,HD-0300,14
374531,NK-0200,65,49,N,JN-1800,16
374540,NK-0200,64,41,N,JN-1800,23
374565,MK-1200,78,52,N,DS-3300,26
374590,NK-0200,66,51,N,JN-1800,15
374604,SG-0800,64,50,N,CD-0600,14
374613,SG-0800,63,43,N,CD-0600,20
374634,JR-1100,57,44,N,EH-0800,13
374666,SG-0800,64,33,N,GR-0600,31
374678,JR-1100,64,43,N,EH-0800,21
374689,JR-1100,63,46,N,EH-0800,17
374711,JR-1100,65,65,N,XX-0000,0
374715,JR-1100,66,41,N,KF-0200,25
374722,JR-1100,65,21,N,EH-0800,44
374752,JR-1100,40,26,N,MS-2100,14
374764,JR-1100,45,18,N,SN-0200,27
374772,SJ-0300,69,50,N,KR-1000,19
374789,SJ-0300,65,45,N,KR-1000,20
374803,CB-0700,68,43,N,JM-4800,25
374815,CB-0700,71,52,N,JM-4800,19
374847,CB-0700,64,41,N,JM-4800,23
374859,SJ-0300,55,35,Y,XX-0000,0
374885,CB-0700,69,49,N,JM-4800,20
374895,CB-0700,60,44,N,JM-4800,16
374916,SJ-0300,70,50,Y,XX-0000,0
374924,RG-1500,77,57,Y,XX-0000,0
374944,RG-1500,67,54,N,DR-1200,13
374974,RL-1300,65,22,N,DM-0200,43
374995,RL-1300,64,41,N,DH-2700,23
375013,RL-1300,71,50,N,DM-0200,21
375015,RL-1300,72,42,N,DM-0200,30
375032,RG-1500,65,16,N,DR-1200,49
375044,RL-1300,68,52,N,DM-0200,16
375071,RL-1300,56,31,N,DH-2700,25
375080,RL-1300,72,44,N,DM-0200,28
375090,JS-1100,74,39,N,AD-0400,35
375098,KB-2300,68,48,N,MO-0500,20
375115,KB-2300,62,52,N,MO-0500,10
375163,KB-2300,64,41,N,MJ-2500,23
375174,KB-2300,58,50,N,MJ-2500,8
375188,SW-0500,12,12,N,XX-0000,0
375195,KB-2300,63,31,N,BW-2700,32
375221,KB-2300,63,43,N,BW-2700,20
375231,SW-0500,10,10,N,XX-0000,0
375234,KB-2300,42,33,N,GJ-1100,9
375242,JS-1100,33,33,N,XX-0000,0
375244,SJ-0300,60,31,N,DS-3300,29
375252,NK-0200,59,50,N,JM-4800,9
375260,NK-0200,62,41,N,JM-4800,21
375284,NK-0200,56,51,N,JM-4800,5
375296,NK-0200,63,27,N,JM-4800,36
375322,NK-0200,62,-30,N,JM-4800,92
375324,SJ-0300,41,32,N,BM-0100,9
375326,NK-0200,65,54,N,JM-4800,11
375380,NK-0200,50,35,N,LL-0500,15
375398,RL-0900,61,44,N,BL-1400,17
375417,DC-0500,56,32,N,LM-1100,24
375427,RL-0900,62,40,N,TG-0900,22
375437,DC-0500,68,43,N,RP-0300,25
375469,DC-0500,56,41,N,RP-0300,15
375471,DC-0500,62,30,N,LM-1100,32
375517,DC-0500,22,22,N,XX-0000,0
375539,RG-1500,65,38,N,MJ-2500,27
375546,RG-1500,62,45,N,BW-2700,17
375559,JS-1100,65,56,N,DM-0200,9
375574,RG-1500,62,39,N,MJ-2500,23
375604,RG-1500,65,44,N,BW-2700,21
375620,RG-1500,60,25,N,BW-2700,35
375623,JS-1100,62,10,N,DM-0200,52
375670,JS-1100,61,41,N,DM-0200,20
375678,RG-1500,66,40,N,BW-2700,26
375703,MC-3000,70,45,N,AD-0400,25
375708,KB-2300,57,38,N,WB-0700,19
375763,MC-3000,54,41,N,AD-0400,13
375772,KB-2300,69,69,N,XX-0000,0
375784,KB-2300,55,35,N,WB-0700,20
375794,KB-2300,47,40,N,JH-6100,7
375820,MC-3000,60,33,N,AD-0400,27
375830,KB-2300,67,59,N,WB-0700,8
375843,MC-3000,42,35,N,CW-1700,7
375863,AV-0400,70,41,N,AC-0100,29
375898,AV-0400,70,48,N,AC-0100,22
375918,SG-1100,64,49,N,CS-1900,15
375934,AV-0400,72,41,N,AC-0100,31
375936,SG-1100,64,51,N,CS-1900,13
375953,AV-0400,65,34,N,AC-0100,31
375963,AV-0400,71,50,N,AC-0100,21
375990,AV-0400,64,40,N,AC-0100,24
376002,RB-2200,60,33,N,JC-5600,27
376010,PD-0200,70,30,N,CC-0700,40
376032,PD-0200,64,38,N,CC-0700,26
376045,RB-2200,57,32,N,JC-5600,25
376075,RB-2200,55,35,Y,XX-0000,0
376083,PD-0200,70,50,Y,XX-0000,0
376095,RB-2200,66,38,N,JC-5600,28
376131,PD-0200,62,38,N,CC-0700,24
376144,RB-2200,69,44,N,JC-5600,25
376171,JH-0900,72,51,N,DR-1200,21
376199,JH-0900,70,27,N,DR-1200,43
376211,JH-0900,70,52,N,AA-1100,18
376224,RL-1300,66,28,N,AC-1100,38
376239,RL-1300,69,56,N,AC-1100,13
376251,RL-1300,66,50,N,AC-1100,16
376257,JH-0900,70,43,N,DR-1200,27
376284,RL-1300,67,39,N,AC-1100,28
376295,JH-0900,68,56,N,DR-1200,12
376306,RL-1300,66,41,N,AC-1100,25
376310,DA-0300,68,42,N,SM-3700,26
376345,DA-0300,66,55,N,SM-3700,11
376377,DA-0300,56,34,N,SM-3700,22
376395,JC-0900,59,40,N,QD-0100,19
376430,DA-0300,75,55,Y,XX-0000,0
376454,DA-0300,67,40,N,SM-3700,27
376464,JC-0900,8,8,N,XX-0000,0
376466,MK-1200,63,43,N,CR-1200,20
376482,GH-0600,68,48,N,JN-1800,20
376510,GH-0600,72,44,N,JN-1800,28
376516,MK-1200,70,47,N,CR-1200,23
376527,GH-0600,67,47,N,JN-1800,20
376539,MK-1200,70,50,Y,XX-0000,0
376551,GH-0600,60,40,N,JN-1800,20
376577,MK-1200,73,57,N,CR-1200,16
376590,GH-0600,74,43,N,JN-1800,31
376603,MK-1200,74,-14,N,PT-0400,88
376610,GH-0600,73,50,N,JN-1800,23
376624,MP-2100,70,30,N,JC-2300,40
376640,CB-0700,69,51,N,ER-0500,18
376645,CB-0700,70,50,Y,XX-0000,0
376658,MP-2100,70,50,Y,XX-0000,0
376677,CB-0700,70,50,Y,XX-0000,0
376694,MP-2100,70,43,N,KR-1000,27
376700,CB-0700,73,51,N,ER-0500,22
376713,MP-2100,70,44,N,KR-1000,26
376746,MP-2100,75,46,N,KR-1000,29
376768,JN-0600,16,16,N,XX-0000,0
376796,JN-0600,61,45,N,LW-0500,16
376818,JF-0900,61,43,N,DW-0500,18
376835,JN-0600,59,43,N,LW-0500,16
376839,JF-0900,65,48,N,DW-0500,17
376863,JF-0900,65,31,N,MR-1500,34
376878,JN-0600,69,30,N,LW-0500,39
376895,JN-0600,65,56,N,BS-2400,9
376919,OM-0100,69,52,N,EH-0800,17
376940,OM-0100,70,50,Y,XX-0000,0
376951,SG-0800,67,44,N,JW-5300,23
376962,OM-0100,68,13,N,EH-0800,55
376971,SG-0800,68,45,N,JW-5300,23
376998,SG-0800,65,49,N,JW-5300,16
377030,SG-0800,68,42,N,JW-5300,26
377036,OM-0100,72,47,N,EH-0800,25
377047,SG-0800,55,47,N,JW-5300,8
377070,SG-0800,62,36,N,JW-5300,26
377077,JR-1100,61,41,N,AJ-1200,20
377150,JR-1100,58,45,N,AJ-1200,13
377160,NF-0300,61,30,N,GR-0600,31
377174,NF-0300,60,44,N,GR-0600,16
377188,NF-0300,63,44,N,GR-0600,19
377212,JR-1100,65,30,N,XX-0000,0
377226,JR-1100,70,55,N,AJ-1200,15
377230,JR-1100,72,52,N,IS-0600,20
377239,JB-7100,70,46,N,JA-2400,24
377252,NR-0100,67,52,N,DS-3700,15
377264,NR-0100,73,45,N,DS-3700,28
377278,JB-7100,72,49,N,JA-2400,23
377293,NR-0100,73,46,N,DS-3700,27
377308,NR-0100,65,48,N,DS-3700,17
377312,NR-0100,72,38,N,DS-3700,34
377337,NR-0100,73,51,N,DS-3700,22
377359,JB-7100,67,41,N,JA-2400,26
377376,NR-0100,70,50,Y,XX-0000,0
377388,SH-0400,59,42,N,RC-0800,17
