PID,PUNTER,PGRO,PNET,PTB,PR,PRY,PFC
451814,NH-0700,52,39,N,CS-3400,13,N
451822,BM-3600,45,45,N,XX-0000,0,N
451828,NH-0700,44,42,N,CS-3400,2,N
451860,NH-0700,36,7,N,CS-3400,29,N
451873,NH-0700,33,33,N,XX-0000,0,N
451877,BM-3600,35,35,N,XX-0000,0,N
451881,NH-0700,48,48,N,XX-0000,0,N
451885,BM-3600,49,25,N,SL-0900,24,N
451905,NH-0700,47,33,N,LM-1100,14,N
451909,BM-3600,46,46,N,SL-0900,0,Y
451916,NH-0700,37,37,N,XX-0000,0,N
451920,BM-3600,51,41,N,SL-0900,10,N
451925,NH-0700,36,36,N,LM-1100,0,N
451945,BM-3600,41,41,N,XX-0000,0,N
451961,BM-3600,30,30,N,XX-0000,0,N
451992,BM-0700,42,22,Y,XX-0000,0,N
452036,CK-0900,56,56,N,XX-0000,0,N
452040,BM-0700,38,38,N,XX-0000,0,N
452076,CK-0900,34,29,N,DH-2700,5,N
452080,BM-0700,40,40,N,XX-0000,0,N
452098,CK-0900,48,6,N,DH-2700,42,N
452111,CK-0900,38,38,N,XX-0000,0,N
452128,BM-0700,34,34,N,XX-0000,0,N
452246,RH-2500,39,39,N,JL-1200,0,Y
452252,SW-0500,36,36,N,CS-4200,0,Y
452257,RH-2500,50,32,N,KW-2100,18,N
452261,SW-0500,43,43,N,XX-0000,0,N
452265,RH-2500,40,40,N,XX-0000,0,N
452300,SW-0500,37,32,N,CS-4200,5,N
452320,RH-2500,47,47,N,XX-0000,0,N
452332,RH-2500,53,35,N,JL-1200,18,N
452338,PM-0300,46,46,N,QC-0400,0,Y
452345,KH-2600,52,50,N,BJ-0800,2,N
452391,PM-0300,34,34,N,XX-0000,0,N
452421,KH-2600,36,33,N,BJ-0800,3,N
452425,PM-0300,48,50,N,QC-0400,-2,N
452431,KH-2600,35,35,N,BJ-0800,0,Y
452435,PM-0300,49,37,N,QC-0400,12,N
452441,KH-2600,38,38,N,BJ-0800,0,Y
452448,PM-0300,47,47,N,QC-0400,0,Y
452473,PM-0300,23,23,N,QC-0400,0,Y
452489,PM-0300,42,42,N,QC-0400,0,Y
452527,BF-0300,45,15,N,MM-0900,30,N
452531,BK-0700,46,26,Y,XX-0000,0,N
452535,BF-0300,51,37,N,MM-0900,14,N
452540,BK-0700,28,28,N,DB-1800,0,Y
452556,BK-0700,41,41,N,XX-0000,0,N
452560,BF-0300,49,32,N,MM-0900,17,N
452564,BK-0700,52,52,N,XX-0000,0,N
452629,BK-0700,42,42,N,XX-0000,0,N
452678,JB-0500,34,34,N,MS-3900,0,Y
452682,RM-0400,37,37,N,XX-0000,0,N
452705,JB-0500,31,31,N,XX-0000,0,N
452717,RM-0400,47,42,N,CM-3400,5,N
452722,JB-0500,23,23,N,XX-0000,0,N
452748,JB-0500,35,36,N,MS-3900,-1,N
452758,RM-0400,40,35,N,CM-3400,5,N
452769,RM-0400,53,16,N,CM-3400,37,N
452793,JB-0500,35,29,N,MS-3900,6,N
452851,AP-1800,45,45,N,JJ-3900,0,Y
452855,MT-2300,49,49,N,MT-0900,0,Y
452861,AP-1800,27,27,N,JJ-3900,0,Y
452866,MT-2300,36,35,N,MT-0900,1,N
452886,MT-2300,20,20,N,XX-0000,0,N
452912,AP-1800,59,39,Y,XX-0000,0,N
452937,MT-2300,45,45,N,XX-0000,0,N
452997,DC-3200,42,42,N,ER-0500,0,Y
453012,DC-3200,44,26,N,ER-0500,18,N
453072,DC-3200,44,35,N,ER-0500,9,N
453101,BC-2000,46,30,N,JA-2000,16,N
453142,BC-2000,36,16,Y,XX-0000,0,N
453172,MD-0600,57,37,Y,XX-0000,0,N
453177,MM-1900,61,41,Y,XX-0000,0,N
453197,MD-0600,31,31,N,XX-0000,0,N
453226,MD-0600,32,32,N,XX-0000,0,N
453282,MM-1900,43,43,N,WB-0700,0,Y
453288,MD-0600,49,29,Y,XX-0000,0,N
453292,MM-1900,56,56,N,XX-0000,0,N
453359,BG-1100,29,29,N,XX-0000,0,N
453364,JR-3700,42,31,N,AR-1100,11,N
453368,BG-1100,28,28,N,LW-0500,0,Y
453395,BG-1100,45,42,N,LW-0500,3,N
453410,BG-1100,40,40,N,LW-0500,0,Y
453420,BG-1100,52,32,Y,XX-0000,0,N
453454,BG-1100,49,1,N,LW-0500,48,N
453527,AL-0500,23,23,N,DA-0900,0,Y
453537,DJ-2800,48,48,N,TG-0900,0,Y
453548,DJ-2800,45,45,N,TG-0900,0,Y
453575,AL-0500,61,41,Y,XX-0000,0,N
453580,DJ-2800,63,63,N,XX-0000,0,N
453585,AL-0500,50,50,N,XX-0000,0,N
453589,DJ-2800,48,48,N,XX-0000,0,N
453598,AL-0500,55,35,Y,XX-0000,0,N
453608,DJ-2800,29,29,N,XX-0000,0,N
453612,AL-0500,54,44,N,DA-0900,10,N
453627,AL-0500,18,18,N,XX-0000,0,N
453632,DJ-2800,32,32,N,XX-0000,0,N
453636,AL-0500,56,56,N,DA-0900,0,Y
453640,DJ-2800,37,37,N,TG-0900,0,Y
453653,DJ-2800,47,47,N,TG-0900,0,Y
453657,AL-0500,59,47,N,DA-0900,12,N
453661,DJ-2800,49,49,N,TG-0900,0,Y
453688,DJ-2800,39,39,N,XX-0000,0,N
453700,DS-1500,41,41,N,JE-0100,0,Y
453718,DS-1500,50,38,N,JE-0100,12,N
453740,DS-1500,53,33,Y,XX-0000,0,N
453748,ZM-0100,40,20,Y,XX-0000,0,N
453765,ZM-0100,53,41,N,ES-0200,12,N
453770,DS-1500,40,40,N,XX-0000,0,N
453777,ZM-0100,30,30,N,AR-0200,0,Y
453799,DS-1500,42,42,N,JE-0100,0,Y
453804,ZM-0100,50,40,N,ES-0200,10,N
453839,ZM-0100,28,28,N,AR-0200,0,Y
453886,HS-0200,44,35,N,JC-0300,9,N
453909,HS-0200,48,47,N,JC-0300,1,N
453918,HS-0200,56,42,N,JC-0300,14,N
453933,SR-0800,48,48,N,XX-0000,0,N
453945,SR-0800,53,47,N,BB-0600,6,N
453960,HS-0200,46,34,N,DJ-0200,12,N
454005,HS-0200,51,51,N,XX-0000,0,N
454013,SR-0800,24,24,N,BB-0600,0,Y
454033,SR-0800,34,34,N,BB-0600,0,Y
454039,HS-0200,55,55,N,XX-0000,0,N
454050,BF-0300,33,33,N,DH-2700,0,Y
454054,BM-0700,45,45,N,XX-0000,0,N
454059,BF-0300,43,19,N,DH-2700,24,N
454095,BF-0300,42,42,N,DH-2700,0,Y
454111,BF-0300,36,36,N,DH-2700,0,Y
454128,BF-0300,32,32,N,DH-2700,0,N
454151,BF-0300,41,40,N,DH-2700,1,N
454158,BM-0700,49,49,N,DB-1800,0,Y
454162,BF-0300,54,52,N,DH-2700,2,N
454166,BM-0700,48,48,N,XX-0000,0,N
454179,BM-0700,33,26,N,DB-1800,7,N
454261,KH-2600,48,48,N,LM-1100,0,Y
454321,KH-2600,23,23,N,XX-0000,0,N
454348,BM-3600,44,24,Y,XX-0000,0,N
454367,NH-0700,48,48,N,XX-0000,0,N
454401,MM-1900,58,58,N,SL-0900,0,N
454411,NH-0700,47,27,Y,XX-0000,0,N
454417,MM-1900,48,41,N,SL-0900,7,N
454429,NH-0700,37,37,N,XX-0000,0,N
454442,MM-1900,57,50,N,SL-0900,7,N
454446,NH-0700,47,47,N,XX-0000,0,N
454454,NH-0700,53,-44,N,BM-0900,97,N
454499,NH-0700,46,26,Y,XX-0000,0,N
454519,MM-1900,36,36,N,SL-0900,0,Y
454531,MT-2300,33,3,N,JL-1200,30,N
454545,MT-2300,45,36,N,JL-1200,9,N
454551,SW-0500,50,50,N,XX-0000,0,N
454558,MT-2300,47,47,N,JL-1200,0,Y
454563,SW-0500,46,46,N,XX-0000,0,N
454593,MT-2300,31,31,N,JL-1200,0,Y
454624,MT-2300,43,43,N,JL-1200,0,Y
454639,MT-2300,45,44,N,KW-2100,1,N
454643,SW-0500,37,37,N,JJ-3900,0,Y
454673,SW-0500,57,48,N,JJ-3900,9,N
454702,DS-1500,43,43,N,NM-0600,0,Y
454716,DS-1500,50,50,N,NM-0600,0,N
454723,SL-0400,54,47,N,AB-3500,7,N
454743,SL-0400,48,48,N,XX-0000,0,N
454750,DS-1500,40,39,N,NM-0600,1,N
454754,SL-0400,48,44,N,AB-3500,4,N
454779,SL-0400,47,27,N,AB-3500,20,N
454786,SL-0400,50,44,N,AB-3500,6,N
454791,DS-1500,54,44,N,NM-0600,10,N
454797,DS-1500,36,36,N,NM-0600,0,Y
454807,SL-0400,39,20,N,AB-3500,19,N
454811,DS-1500,39,19,Y,XX-0000,0,N
454832,SL-0400,43,43,N,AR-0200,0,Y
454838,DS-1500,53,47,N,NM-0600,6,N
454845,SL-0400,61,52,N,AB-3500,9,N
454873,JB-0500,43,36,N,LW-0700,7,N
454886,JB-0500,32,32,N,LW-0700,0,Y
454925,JB-0500,57,48,N,LW-0700,9,N
454939,JB-0500,51,41,N,LW-0700,10,N
454944,JB-0500,51,31,Y,XX-0000,0,N
454961,SK-0600,56,37,N,CM-3400,19,N
454965,JB-0500,53,42,N,LW-0700,11,N
454972,SK-0600,44,24,Y,XX-0000,0,N
454979,JB-0500,33,29,N,LW-0700,4,N
454986,SK-0600,45,39,N,CM-3400,6,N
454996,SK-0600,60,52,N,CM-3400,8,N
455000,JB-0500,47,47,N,LW-0700,0,Y
455022,JB-0500,47,47,N,LW-0700,0,Y
455030,SK-0600,28,28,N,XX-0000,0,N
455039,RH-2500,45,22,N,MT-0900,23,N
455073,AP-1800,29,29,N,CS-2600,0,Y
455087,RH-2500,53,53,N,MT-0900,0,N
455109,AP-1800,38,38,N,CS-2600,0,Y
455114,RH-2500,37,37,N,MT-0900,0,Y
455128,RH-2500,43,41,N,MT-0900,2,N
455146,RH-2500,42,34,N,MT-0900,8,N
455196,HS-0200,22,22,N,XX-0000,0,N
455207,HS-0200,45,-42,N,MM-0900,87,N
455223,BK-0700,51,39,N,BB-0600,12,N
455266,BK-0700,31,31,N,XX-0000,0,N
455302,BK-0700,27,27,N,BB-0600,0,Y
455313,HS-0200,29,29,N,MM-0900,0,Y
455336,HS-0200,30,30,N,MM-0900,0,Y
455344,BK-0700,21,21,N,XX-0000,0,N
455359,BK-0700,39,39,N,BB-0600,0,Y
455391,DC-3200,59,39,Y,XX-0000,0,N
455396,BG-1100,55,35,Y,XX-0000,0,N
455401,DC-3200,41,41,N,AR-1100,0,Y
455406,BG-1100,49,32,N,JA-2000,17,N
455416,BG-1100,39,39,N,XX-0000,0,N
455433,BG-1100,55,35,Y,XX-0000,0,N
455440,DC-3200,64,44,Y,XX-0000,0,N
455448,BG-1100,46,46,N,XX-0000,0,N
455481,DC-3200,46,39,N,AR-1100,7,N
455488,BG-1100,44,45,N,JA-2000,-1,N
455492,DC-3200,54,50,N,AR-1100,4,N
455496,BG-1100,45,37,N,JA-2000,8,N
455541,CK-0900,46,47,N,TW-2700,-1,N
455545,TM-0800,47,47,N,GC-0200,0,Y
455565,TM-0800,37,37,N,GC-0200,0,Y
455575,TM-0800,31,31,N,XX-0000,0,N
455580,CK-0900,37,37,N,TW-2700,0,Y
455592,CK-0900,47,47,N,XX-0000,0,N
455637,CK-0900,40,27,N,TW-2700,13,N
455646,TM-0800,39,39,N,GC-0200,0,Y
455651,CK-0900,38,38,N,XX-0000,0,N
455655,TM-0800,42,37,N,GC-0200,5,N
455692,JR-3700,41,41,N,LM-1500,0,Y
455697,TM-3300,40,40,N,LW-0500,0,Y
455743,JR-3700,37,37,N,LM-1500,0,Y
455860,DJ-2800,41,41,N,EW-0500,0,Y
455865,MK-1200,38,33,N,DA-0900,5,N
455906,DJ-2800,52,41,N,EW-0500,11,N
455918,DJ-2800,41,41,N,EW-0500,0,Y
455938,MK-1200,44,11,N,DA-0900,33,N
455951,MK-1200,51,51,N,XX-0000,0,N
455955,DJ-2800,51,51,N,EW-0500,0,Y
455970,DJ-2800,49,49,N,XX-0000,0,N
456001,MK-1200,47,42,N,DA-0900,5,N
456024,RM-0400,41,34,N,KW-1800,7,N
456033,RM-0400,61,41,Y,XX-0000,0,N
456037,AL-0500,53,36,N,MS-3900,17,N
456047,AL-0500,38,18,Y,XX-0000,0,N
456067,AL-0500,33,33,N,MS-3900,0,N
456073,RM-0400,31,31,N,RS-1600,0,Y
456080,AL-0500,34,34,N,MS-3900,0,Y
456093,AL-0500,27,27,N,XX-0000,0,N
456111,AL-0500,42,32,N,MS-3900,10,N
456129,RM-0400,39,30,N,KW-1800,9,N
456153,RM-0400,25,25,N,KW-1800,0,Y
456184,PM-0300,46,46,N,JE-0100,0,Y
456247,ZM-0100,45,45,N,BJ-0800,0,N
456259,PM-0300,35,26,N,WW-0200,9,N
456296,ZM-0100,45,44,N,BJ-0800,1,N
456310,ZM-0100,42,42,N,BJ-0800,0,Y
456327,MD-0600,25,25,N,XX-0000,0,N
456332,SR-0800,40,37,N,WB-0700,3,N
456336,MD-0600,56,47,N,DJ-0200,9,N
456372,SR-0800,45,45,N,XX-0000,0,N
456392,MD-0600,67,47,Y,XX-0000,0,N
456447,SR-0800,47,34,N,WB-0700,13,N
456454,MD-0600,60,40,Y,XX-0000,0,N
456492,MS-0600,58,44,N,ER-0500,14,N
456496,BC-2000,40,34,N,DS-3300,6,N
456530,BC-2000,36,36,N,DS-3300,0,Y
456542,BC-2000,29,29,N,EW-0400,0,Y
456549,BC-2000,38,33,N,DS-3300,5,N
456564,BC-2000,27,27,N,XX-0000,0,N
456578,BC-2000,44,39,N,DS-3300,5,N
456585,MS-0600,30,30,N,XX-0000,0,N
456590,BC-2000,32,32,N,EW-0400,0,Y
456608,BC-2000,50,42,N,DS-3300,8,N
456612,MS-0600,47,14,N,ER-0500,33,N
456629,MS-0600,38,38,N,ER-0500,0,Y
456637,BC-2000,39,27,N,DS-3300,12,N
456648,NH-0700,46,35,N,JE-0100,11,N
456653,ZM-0100,53,33,Y,XX-0000,0,N
456657,NH-0700,48,20,N,JE-0100,28,N
456684,ZM-0100,50,42,N,SL-0900,8,N
456725,ZM-0100,50,50,N,XX-0000,0,N
456772,NH-0700,47,39,N,JE-0100,8,N
456830,MM-1900,51,51,N,XX-0000,0,N
456853,TM-3300,56,56,N,XX-0000,0,N
456913,MM-1900,59,54,N,RB-4900,5,N
456957,TM-3300,64,51,N,DB-5300,13,N
456990,KH-2600,39,39,N,KW-2100,0,N
456999,SW-0500,44,43,N,QC-0400,1,N
457003,KH-2600,40,35,N,JL-1200,5,N
457011,SW-0500,34,34,N,QC-0400,0,N
457039,SW-0500,46,46,N,QC-0400,0,N
457069,KH-2600,57,56,N,KW-2100,1,N
457088,SW-0500,39,39,N,XX-0000,0,N
457096,KH-2600,51,46,N,JL-1200,5,N
457100,SW-0500,23,23,N,XX-0000,0,N
457113,KH-2600,37,37,N,JL-1200,0,Y
457117,SW-0500,54,34,Y,XX-0000,0,N
457122,KH-2600,39,39,N,KW-2100,0,Y
457126,SW-0500,45,45,N,QC-0400,0,Y
457135,SW-0500,47,42,N,QC-0400,5,N
457139,KH-2600,27,27,N,XX-0000,0,N
457162,TM-0800,53,53,N,XX-0000,0,N
457166,MK-1200,51,38,N,TW-2700,13,N
457180,MK-1200,47,50,N,TW-2700,-3,N
457213,TM-0800,35,35,N,XX-0000,0,N
457218,MK-1200,35,35,N,TW-2700,0,Y
457259,MK-1200,28,28,N,TW-2700,0,Y
457309,BM-3600,47,32,N,AR-0200,15,N
457329,BM-3600,37,37,N,XX-0000,0,N
457344,DS-1500,33,33,N,LM-1100,0,Y
457353,BM-3600,22,22,N,XX-0000,0,N
457383,BR-1100,35,15,Y,XX-0000,0,N
457395,DS-1500,41,41,N,LM-1100,0,Y
457441,DS-1500,42,33,N,LM-1100,9,N
457453,BM-3600,37,37,N,XX-0000,0,N
457457,DS-1500,55,50,N,LM-1100,5,N
457464,BM-3600,39,19,Y,XX-0000,0,N
457482,SR-0800,46,46,N,XX-0000,0,N
457487,BM-0700,56,21,N,DJ-0200,35,N
457504,SR-0800,36,27,N,DH-2700,9,N
457526,BM-0700,44,37,N,JM-0200,7,N
457539,BM-0700,38,38,N,DJ-0200,0,Y
457570,SR-0800,53,53,N,XX-0000,0,N
457607,BM-0700,38,37,N,DJ-0200,1,N
457620,BM-0700,42,42,N,DJ-0200,0,Y
457663,JB-0500,47,38,N,JC-5600,9,N
457678,JB-0500,56,40,N,JC-5600,16,N
457689,JB-0500,43,43,N,XX-0000,0,N
457712,RH-2500,44,12,N,CM-3400,32,N
457742,RH-2500,34,34,N,CM-3400,0,Y
457749,JB-0500,43,43,N,JC-5600,0,N
457793,RH-2500,31,31,N,XX-0000,0,N
457829,MD-0600,45,45,N,MT-0900,0,N
457894,AP-1800,49,49,N,XX-0000,0,N
457898,MD-0600,53,53,N,XX-0000,0,N
457908,AP-1800,30,30,N,DR-1200,0,Y
457930,MD-0600,51,48,N,MT-0900,3,N
457935,AP-1800,51,51,N,XX-0000,0,N
457986,HS-0200,45,45,N,GC-0200,0,N
457994,CK-0900,45,38,N,BB-0600,7,N
458001,HS-0200,34,34,N,XX-0000,0,N
458008,CK-0900,39,39,N,BB-0600,0,Y
458018,HS-0200,34,34,N,GC-0200,0,Y
458024,CK-0900,49,35,N,BB-0600,14,N
458043,HS-0200,42,42,N,GC-0200,0,Y
458047,CK-0900,36,36,N,XX-0000,0,N
458054,HS-0200,55,41,N,GC-0200,14,N
458060,CK-0900,41,46,N,BB-0600,-5,N
458075,CK-0900,49,45,N,BB-0600,4,N
458087,CK-0900,47,47,N,XX-0000,0,N
458091,HS-0200,53,46,N,GC-0200,7,N
458114,RM-0400,32,32,N,ER-0100,0,Y
458122,SK-0600,34,34,N,MS-3900,0,Y
458127,RM-0400,53,38,N,LW-0700,15,N
458132,SK-0600,38,29,N,MS-3900,9,N
458136,RM-0400,38,33,N,LW-0700,5,N
458150,RM-0400,43,43,N,LW-0700,0,N
458179,RM-0400,23,23,N,XX-0000,0,N
458193,SK-0600,46,40,N,MS-3900,6,N
458199,RM-0400,37,37,N,ER-0100,0,N
458204,SK-0600,58,46,N,MS-3900,12,N
458209,RM-0400,25,25,N,ER-0100,0,Y
458217,SK-0600,43,43,N,XX-0000,0,N
458221,RM-0400,55,55,N,LW-0700,0,Y
458227,SK-0600,53,33,Y,XX-0000,0,N
458232,RM-0400,34,34,N,XX-0000,0,N
458240,SK-0600,33,33,N,XX-0000,0,N
458277,BK-0700,56,42,N,JJ-3900,14,N
458287,MT-2300,44,24,Y,XX-0000,0,N
458291,BK-0700,50,49,N,JJ-3900,1,N
458297,MT-2300,52,52,N,XX-0000,0,N
458312,BK-0700,40,31,N,JJ-3900,9,N
458331,BK-0700,29,29,N,XX-0000,0,N
458344,BK-0700,49,49,N,JJ-3900,0,Y
458362,BK-0700,56,53,N,JJ-3900,3,N
458369,MT-2300,50,39,N,MM-0900,11,N
458377,BK-0700,48,52,N,JJ-3900,-4,N
458382,MT-2300,53,39,N,MM-0900,14,N
458441,JR-3700,36,33,N,JA-2000,3,N
458448,DC-3200,-29,-39,N,XX-0000,0,N
458476,JR-3700,57,43,N,JA-2000,14,N
458508,DC-3200,46,46,N,XX-0000,0,N
458516,JR-3700,39,39,N,JA-2000,0,Y
458520,DC-3200,55,57,N,LW-0500,-2,N
458528,JR-3700,29,29,N,XX-0000,0,N
458556,DC-3200,44,44,N,XX-0000,0,N
458579,DC-3200,37,37,N,LW-0500,0,Y
458597,SL-0400,45,45,N,DB-1800,0,Y
458612,SL-0400,34,31,N,DB-1800,3,N
458633,BF-0300,52,37,N,JH-3700,15,N
458676,SL-0400,40,30,N,DB-1800,10,N
458687,SL-0400,48,1,N,DB-1800,47,N
458706,BF-0300,41,37,N,JH-3700,4,N
458763,DJ-2800,57,37,Y,XX-0000,0,N
458817,BC-2000,52,42,N,DA-0900,10,N
458827,BC-2000,51,44,N,DA-0900,7,N
458849,DJ-2800,53,50,N,ER-0500,3,N
458866,BC-2000,41,21,Y,XX-0000,0,N
458894,BC-2000,57,55,N,DA-0900,2,N
458898,DJ-2800,25,25,N,XX-0000,0,N
458910,DJ-2800,47,47,N,ER-0500,0,Y
458925,DJ-2800,22,22,N,XX-0000,0,N
458986,PM-0300,27,27,N,XX-0000,0,N
458998,PM-0300,42,42,N,DS-3300,0,Y
459002,MS-0600,57,43,N,BJ-0800,14,N
459031,PM-0300,49,46,N,DS-3300,3,N
459035,MS-0600,54,46,N,BJ-0800,8,N
459069,PM-0300,48,32,N,DS-3300,16,N
459074,MS-0600,43,36,N,BJ-0800,7,N
459126,BG-1100,50,38,N,TG-0900,12,N
459130,AL-0500,52,55,N,AR-1100,-3,N
459134,BG-1100,65,23,N,TG-0900,42,N
459161,BG-1100,42,22,Y,XX-0000,0,N
459168,BG-1100,50,50,N,XX-0000,0,N
459184,BG-1100,34,34,N,XX-0000,0,N
459226,AL-0500,54,46,N,AR-1100,8,N
459230,BG-1100,42,42,N,TG-0900,0,Y
459279,MT-2300,36,36,N,XX-0000,0,N
459303,SR-0800,37,37,N,JJ-3900,0,Y
459371,MT-2300,36,36,N,DJ-0200,0,Y
459394,SR-0800,35,35,N,JJ-3900,0,Y
459400,SR-0800,35,38,N,JJ-3900,-3,N
459407,KH-2600,55,48,N,TP-2000,7,N
459421,KH-2600,58,58,N,XX-0000,0,N
459426,TM-3300,53,42,N,QC-0400,11,N
459459,TM-3300,38,38,N,QC-0400,0,Y
459545,TM-3300,45,26,N,QC-0400,19,N
459576,NH-0700,49,42,N,DH-2700,7,N
459580,BM-0700,50,31,N,SL-0900,19,N
459633,NH-0700,30,30,N,XX-0000,0,N
459640,BM-0700,35,35,N,XX-0000,0,N
459662,BM-0700,50,50,N,XX-0000,0,N
459666,NH-0700,54,24,N,DH-2700,30,N
459699,NH-0700,40,20,Y,XX-0000,0,N
459738,AL-0500,61,41,Y,XX-0000,0,N
459742,TM-0800,35,23,N,TG-0900,12,N
459754,TM-0800,51,32,N,TG-0900,19,N
459759,AL-0500,42,32,N,TW-2700,10,N
459771,AL-0500,47,43,N,TW-2700,4,N
459789,TM-0800,44,44,N,XX-0000,0,N
459822,AL-0500,36,16,N,TW-2700,20,N
459836,AL-0500,50,30,Y,XX-0000,0,N
459876,BK-0700,32,32,N,XX-0000,0,N
459895,BK-0700,40,40,N,XX-0000,0,N
459905,AP-1800,46,26,Y,XX-0000,0,N
459948,AP-1800,40,36,N,MM-0900,4,N
460018,BC-2000,31,31,N,JA-2000,0,Y
460024,DC-3200,45,38,N,ER-0500,7,N
460028,BC-2000,48,40,N,JA-2000,8,N
460048,BC-2000,43,33,N,JA-2000,10,N
460060,DC-3200,26,26,N,ER-0500,0,Y
460103,BC-2000,48,48,N,JA-2000,0,Y
460111,DC-3200,40,40,N,ER-0500,0,Y
460115,BC-2000,29,29,N,XX-0000,0,N
460131,DC-3200,51,36,N,ER-0500,15,N
460144,DC-3200,43,28,N,ER-0500,15,N
460148,BC-2000,43,39,N,DM-1200,4,N
460156,DC-3200,29,29,N,ER-0500,0,Y
460161,BC-2000,46,44,N,DM-1200,2,N
460167,DC-3200,59,59,N,XX-0000,0,N
460183,RH-2500,45,45,N,XX-0000,0,N
460189,BF-0300,47,47,N,XX-0000,0,N
460194,RH-2500,44,44,N,XX-0000,0,N
460200,BF-0300,35,35,N,JC-5600,0,Y
460207,RH-2500,58,43,N,DB-1800,15,N
460212,RH-2500,40,40,N,DB-1800,0,Y
460217,BF-0300,57,44,N,JC-5600,13,N
460223,RH-2500,41,41,N,XX-0000,0,N
460252,RH-2500,46,43,N,DB-1800,3,N
460258,BF-0300,55,35,Y,XX-0000,0,N
460272,BF-0300,35,35,N,JC-5600,0,N
460297,RH-2500,49,41,N,DB-1800,8,N
460301,BF-0300,61,41,Y,XX-0000,0,N
460306,RH-2500,59,49,N,DB-1800,10,N
460310,BF-0300,58,58,N,XX-0000,0,N
460317,RH-2500,56,44,N,DB-1800,12,N
460332,BM-3600,31,31,N,GC-0200,0,Y
460339,CK-0900,32,32,N,CS-3400,0,Y
460346,BM-3600,42,42,N,GC-0200,0,Y
460369,BM-3600,55,38,N,GC-0200,17,N
460389,BM-3600,55,52,N,GC-0200,3,N
460406,BM-3600,45,40,N,GC-0200,5,N
460421,CK-0900,55,35,Y,XX-0000,0,N
460430,BM-3600,37,37,N,GC-0200,0,Y
460455,CK-0900,44,30,N,CS-3400,14,N
460469,CK-0900,44,46,N,CS-3400,-2,N
460485,HS-0200,37,37,N,XX-0000,0,N
460506,MD-0600,53,53,N,XX-0000,0,N
460514,HS-0200,44,44,N,DR-1200,0,Y
460543,HS-0200,33,33,N,XX-0000,0,N
460551,HS-0200,31,31,N,XX-0000,0,N
460556,MD-0600,43,43,N,XX-0000,0,N
460560,HS-0200,47,45,N,DR-1200,2,N
460564,MD-0600,43,32,N,BB-0600,11,N
460586,MD-0600,40,21,N,BB-0600,19,N
460597,MD-0600,38,29,N,BB-0600,9,N
460602,HS-0200,8,8,N,XX-0000,0,N
460615,MD-0600,42,31,N,BB-0600,11,N
460623,MD-0600,50,44,N,BB-0600,6,N
460642,MK-1200,31,31,N,MS-3900,0,Y
460647,RM-0400,46,36,N,EW-0500,10,N
460673,MK-1200,34,34,N,MS-3900,0,Y
460677,RM-0400,38,38,N,EW-0500,0,Y
460684,MK-1200,49,-9,N,MS-3900,58,N
460688,RM-0400,40,40,N,XX-0000,0,N
460703,RM-0400,39,39,N,XX-0000,0,N
460733,MK-1200,52,48,N,MS-3900,4,N
460746,RM-0400,38,38,N,XX-0000,0,N
460755,MK-1200,38,34,N,MS-3900,4,N
460760,RM-0400,64,44,Y,XX-0000,0,N
460773,RM-0400,40,40,N,XX-0000,0,N
460810,MS-0600,57,41,N,JH-3700,16,N
460814,SL-0400,46,46,N,XX-0000,0,N
460886,SL-0400,31,31,N,AC-1000,0,Y
460892,MS-0600,44,43,N,JH-3700,1,N
460905,SL-0400,22,22,N,XX-0000,0,N
460921,SL-0400,61,41,Y,XX-0000,0,N
460973,JR-3700,49,49,N,CM-3400,0,N
460982,JB-0500,30,30,N,XX-0000,0,N
460986,JR-3700,61,55,N,CM-3400,6,N
460993,JB-0500,57,37,Y,XX-0000,0,N
461000,JR-3700,43,39,N,CM-3400,4,N
461025,JB-0500,43,43,N,LW-0500,0,N
461064,JB-0500,51,-33,N,LW-0500,84,N
461072,JB-0500,46,45,N,LW-0500,1,N
461079,JB-0500,42,42,N,LW-0500,0,Y
461099,JB-0500,50,43,N,LW-0500,7,N
461139,DJ-2800,47,47,N,AR-1100,0,Y
461167,BG-1100,53,14,N,DA-0900,39,N
461179,BG-1100,41,26,N,DA-0900,15,N
461183,DJ-2800,54,45,N,AR-1100,9,N
461211,BG-1100,31,31,N,DA-0900,0,Y
461227,BG-1100,62,34,N,DA-0900,28,N
461232,DJ-2800,55,46,N,AR-1100,9,N
461257,BG-1100,38,38,N,DA-0900,0,Y
461261,DJ-2800,44,44,N,AR-1100,0,N
461265,BG-1100,38,38,N,XX-0000,0,N
461334,MM-1900,43,32,N,BW-1300,11,N
461338,PM-0300,36,36,N,BM-0900,0,Y
461363,MM-1900,38,38,N,BW-1300,0,Y
461367,PM-0300,44,42,N,JH-4800,2,N
461399,MM-1900,-26,-28,N,XX-0000,0,N
461442,PM-0300,45,45,N,BM-0900,0,Y
461446,MM-1900,65,54,N,BW-1300,11,N
461460,SK-0600,45,36,N,AB-3500,9,N
461467,DS-1500,52,32,Y,XX-0000,0,N
461472,SK-0600,39,28,N,AB-3500,11,N
461476,DS-1500,28,28,N,ER-0100,0,Y
461498,DS-1500,53,18,N,LW-0700,35,N
461502,SK-0600,44,24,Y,XX-0000,0,N
461515,SK-0600,28,28,N,AR-0200,0,Y
461528,SS-3100,37,37,N,LW-0700,0,N
