PID,INT,YDS
500008,MW-3600,0
500022,CG-1700,10
500041,PA-0300,0
500044,JC-2200,14
500080,KP-0600,6
500132,AR-1500,0
500257,KA-1000,28
500295,KA-1000,16
500315,PA-0100,0
500406,CM-0900,7
500451,RF-1200,1
500456,CW-3700,0
500515,VD-0200,25
500533,SS-1700,0
500741,LW-0700,0
501029,JJ-5000,29
501168,GH-0700,8
501228,AT-0100,27
501284,CM-1300,0
501318,RH-2900,27
501421,JL-0600,0
501579,RN-0300,0
501697,DF-1200,7
501934,CG-0200,0
501950,SM-0700,0
501997,BB-3400,16
502038,RS-1000,7
502117,DH-0700,3
502143,SR-1300,2
502157,MH-3700,24
502175,CG-1700,1
502199,KW-2200,73
502346,AM-2500,27
502701,IT-0100,29
502707,RM-5300,5
502753,TD-0200,25
502814,KL-0600,9
502840,WH-0700,0
503003,KC-0900,1
503081,BB-3400,55
503124,DH-2000,77
503128,BB-3400,13
503249,KB-2500,34
503314,KJ-0100,0
503325,JA-1000,34
503738,BC-0500,0
503777,JM-3200,0
503792,JA-2000,0
503968,KW-2100,3
504101,IT-0100,0
504195,JS-4300,32
504383,TK-0100,9
504581,JM-1900,2
504635,MH-0200,16
504780,AG-1200,20
505030,DG-1300,13
505139,CM-0900,38
505167,CB-1600,9
505436,TP-2000,-7
505523,EW-0400,0
505639,TP-1600,33
505726,MA-0200,29
505734,WG-0500,0
505785,RB-0700,12
505833,AY-0100,0
505858,PP-0800,2
505862,MF-1400,0
505920,KR-1300,12
506073,JW-5300,0
506086,JM-1900,2
506119,RN-0300,23
506304,JL-1200,0
506435,AS-1900,4
506477,AS-1900,30
506522,EW-1700,15
506821,KC-1800,35
506870,SS-1700,7
506947,DS-2400,11
507006,CW-3700,1
507023,MM-3800,0
507033,RF-1200,0
507115,SS-1300,6
507224,JL-1100,0
507241,BP-0900,0
507374,MP-1000,4
507385,WM-1000,29
507475,CT-1500,0
507699,DG-1300,17
507743,TB-2800,-1
507805,EW-0400,26
507891,SG-1400,26
507934,MG-0600,21
508083,SL-0500,30
508202,BB-3400,0
508417,TD-0900,21
508622,JG-2500,30
508812,VD-0200,5
508852,RJ-2000,1
508857,VD-0200,2
508931,CW-1200,0
508952,KP-0600,0
508975,OA-0200,26
509011,DH-0700,26
509044,JW-5300,0
509186,JL-0100,32
509221,PA-0400,0
509304,ET-0200,26
509343,RB-4300,20
509400,BB-3400,42
509405,RS-1000,5
509632,JS-1800,21
509711,JA-1700,5
509898,PR-0400,0
510191,BS-2300,5
510275,AS-0100,19
510341,DH-1400,0
510370,JC-2200,1
510676,TS-2900,45
510686,SP-1100,0
510737,CR-1300,31
510762,DG-1300,21
510882,TB-2800,0
511205,DM-1300,0
511261,LW-0700,4
511374,SB-1700,0
511413,RM-1600,2
511467,NC-0200,-2
511500,RN-0300,17
511715,MR-0300,31
511858,JR-3100,15
511878,JB-8800,37
511881,SJ-0500,17
511896,AW-1200,0
511957,JG-2500,7
512193,KP-0600,31
512214,DH-1400,20
512247,CW-1200,16
512321,JN-0800,20
512467,JM-5000,5
512538,MT-1700,22
512542,MG-1800,0
512588,DJ-1600,17
512634,MG-0800,62
512638,JA-2000,5
512692,SR-1300,3
512880,CH-4200,43
512886,CA-1300,4
513260,CM-0900,2
513320,CP-1000,21
513426,DF-1700,0
513454,DR-2600,14
513585,NA-0100,31
513674,OA-0200,16
513803,TP-1600,0
514065,AC-2400,0
514107,BP-1000,0
514109,RS-2800,3
514153,RS-2800,18
514171,MM-3600,55
514228,PR-0400,0
514238,RS-2500,53
514371,DF-1700,0
514391,CL-1300,26
514449,EM-0100,40
514491,DW-0700,23
514568,AS-1900,30
514604,JB-8100,4
514691,SS-1300,2
514732,TB-2800,11
514832,TB-2800,5
514940,MT-1700,-5
514964,RA-0800,3
515098,NB-0100,33
515136,SM-3000,5
515154,DM-1300,38
515179,SM-3000,21
515186,AM-2500,13
515401,CT-1500,22
515447,TJ-1000,1
515496,CG-2800,0
515516,DM-2800,1
515680,BC-0500,1
515688,MG-0800,0
515833,AC-1000,5
515898,RM-0800,49
515981,RS-1000,33
516142,AR-1400,-1
516270,JW-1100,29
516313,JJ-5000,-1
516324,DM-0200,0
516482,JG-3600,0
516508,JG-3600,17
516730,QC-0200,9
516872,DG-1300,41
516917,TB-2800,0
517063,QC-0200,17
517231,LW-0700,1
517331,LW-0700,0
517345,ER-0100,0
517419,MB-5100,12
517519,DG-2400,0
517557,LW-0700,0
517668,BS-3200,19
517669,JS-4300,39
518007,CB-1600,0
518093,MB-2700,51
518209,JF-3060,4
518258,TJ-1000,17
518321,CC-4000,35
518371,TJ-1000,11
518400,CR-1150,1
518419,KC-1800,6
518436,DR-2800,0
518481,DR-2800,0
518488,LF-0550,10
518508,JH-0100,50
518518,DJ-0500,27
518558,KC-1800,7
518672,WM-1000,2
518681,SN-0500,3
518723,BS-1500,0
518728,DR-1100,1
518746,KW-2100,5
518801,AC-2400,40
518892,JJ-1550,34
518927,JD-3000,42
518939,CF-0500,31
519198,DG-1400,49
519224,RD-1500,1
519280,JJ-5000,36
519293,BC-3100,1
519303,KJ-0100,3
519423,TW-3250,0
519806,RB-0700,24
519818,AB-1800,0
519939,AW-1500,-2
519962,RS-1000,0
520173,NB-0400,11
520358,TP-2000,43
520488,ER-0100,34
520764,TW-2700,0
520797,CW-3700,0
520814,TW-2700,38
520826,TJ-1000,20
520844,JM-3750,0
520965,DJ-0500,4
521180,JB-8800,0
521360,BP-0900,0
521437,DR-3700,0
521477,ER-0100,9
521569,MF-1400,0
521588,BM-1100,40
521614,EW-1700,60
521655,CW-1200,0
521704,MB-2700,6
521892,CG-1400,9
522040,JB-2000,2
522057,PP-0400,0
522298,CF-0500,5
522333,LF-0300,0
522410,BB-3400,35
522555,EW-0400,8
522605,AV-0300,11
522857,RJ-2000,8
523050,DG-1300,20
523176,WM-1000,33
523185,TD-0900,15
523200,RM-1900,32
523420,JH-5450,0
523464,MB-2700,17
523484,SB-1800,44
523538,CF-0500,32
523636,MW-3600,45
523658,TJ-1000,-11
523820,LM-1100,9
523827,BS-1500,32
523931,PP-0800,13
524008,AT-0100,0
524034,SL-0500,0
524174,RM-0800,7
524250,LL-0200,18
524259,CC-2500,0
524383,RJ-0400,0
524652,JG-3600,28
524665,SR-1300,32
525100,JR-2750,24
525333,TD-0900,0
525374,TD-0900,-2
525383,AC-1000,3
525501,WW-0900,7
525605,RC-1300,26
525787,SG-1400,36
526147,CR-1150,0
526254,CW-2300,63
526331,JM-1900,0
526348,DM-1300,0
526455,DM-1300,34
526481,TW-3250,22
526507,EW-0400,21
526550,BF-0800,1
526566,DB-6300,21
526577,AC-1000,31
526688,HN-0100,21
526908,PW-1200,0
527184,RS-1000,29
527199,TJ-2250,4
527232,RM-2800,34
527301,BF-0600,2
527388,DM-0200,55
527441,KJ-0100,63
527693,SS-1700,31
527731,GT-0300,0
527764,SS-1700,0
527799,KR-0500,5
527815,KB-1600,10
527925,CC-5000,23
528005,DH-0700,13
528261,PR-0400,0
528438,DR-2800,14
528539,CT-1500,25
528568,MW-3600,0
528573,LB-0900,74
528607,DM-2800,0
528617,MW-3600,0
528745,PP-0400,0
528883,RS-2800,4
528961,RJ-2000,-3
529006,LW-0700,8
529071,BF-0800,29
529073,CW-2300,1
529220,JP-4100,0
529268,CH-2250,0
529387,SB-1700,46
529449,UY-0100,44
529459,CB-1600,0
529533,RK-0500,28
529640,DR-2600,4
529645,TD-0900,24
529848,AW-1800,6
529885,RJ-1300,2
529891,JB-0300,10
529981,DC-4000,0
530078,CT-1500,36
530116,LB-0900,36
530220,CM-3400,33
530228,LK-0600,-3
530384,CC-5300,4
530714,QJ-0100,9
530774,RH-0700,41
530826,AC-2400,0
530880,BM-0800,86
530950,KJ-0100,4
531036,JM-2800,0
531090,LT-0400,4
531138,MJ-1800,3
531230,JH-0100,14
531270,SB-1700,19
531301,UY-0100,0
531312,JH-5500,45
531323,MB-0650,12
531390,RB-0700,78
531658,NA-0200,0
531674,LD-0400,0
531768,CH-4200,0
531827,JH-1000,21
531845,MH-3700,0
531883,TB-2400,11
531961,AS-0100,79
532124,EL-0100,0
532213,CW-2300,0
532459,JB-8800,7
532465,PP-0400,15
532499,JB-8800,29
532613,RS-1000,0
532628,ET-0200,23
532713,PA-0300,0
532765,AR-1400,20
532774,AR-1400,22
532860,AW-1800,0
532955,MW-2000,24
533006,DH-0700,0
533144,SS-1300,0
533163,CH-2250,17
533179,CH-2250,20
533242,JL-1200,0
533248,QJ-0100,80
533314,TC-1000,15
533327,CH-1500,0
533341,CH-1500,46
533453,DG-1300,1
533462,BB-3400,4
533635,JM-2800,0
533655,RB-0700,30
534086,JW-5300,7
534092,SB-1800,41
534113,RJ-0400,0
534188,MC-1350,0
534408,CH-2250,0
534509,JJ-5000,52
534552,GQ-0100,0
534672,PL-0200,0
534711,SA-0100,0
534716,HS-0130,31
534859,AD-0930,0
535051,DC-4000,2
535217,CC-5000,0
535242,LW-1600,11
535482,DM-2800,2
535671,LJ-1150,0
535686,JN-1750,2
535755,TJ-1000,2
535815,TJ-1000,25
536284,CC-2500,29
536447,ET-0200,0
536453,RS-1100,26
536819,AD-0930,8
536834,TW-3250,45
537082,MG-1800,0
537149,SR-1300,17
537175,MG-0800,21
537291,PL-0100,4
537323,SB-1800,37
537331,CW-1200,38
537354,JP-2900,28
537436,DM-1400,0
537476,SB-1800,0
537546,WW-0900,8
537730,CC-5300,0
537873,EB-0800,0
537925,DW-3800,59
538058,TN-0400,0
538071,TN-0400,0
538096,CB-0100,0
538210,CW-2300,26
538287,ER-0100,1
538379,EC-0300,0
538399,JG-3450,18
538491,WG-0500,6
538542,EW-0100,2
538981,BU-0200,46
539401,LJ-1150,3
539460,AB-1800,34
539467,EB-1100,0
539617,BB-3400,0
539658,IT-0100,3
539728,CW-1200,7
539961,PR-0400,99
540166,DL-0300,21
540190,DB-6100,11
540255,DB-6100,51
540356,PS-0300,3
540364,NC-0200,21
540521,LJ-1150,83
540544,LL-0950,0
540600,CM-1300,49
540633,AA-1900,2
540683,ZB-0400,47
540803,TC-1000,40
540878,RM-4600,23
541064,DM-1300,0
541108,MH-3700,0
541130,PK-0300,0
541256,AS-0100,13
541336,CW-1850,0
541435,CG-2400,3
541634,RS-1000,0
542057,BC-0500,47
542130,TJ-1000,0
542133,DM-0200,4
542137,TJ-1000,10
542168,KJ-0100,1
542408,LT-0400,23
542560,JB-8800,0
542568,BS-1500,14
542588,EW-0400,23
542620,WW-0900,25
542722,JL-1200,0
543113,RJ-0900,34
543141,WG-0500,1
543148,KR-0500,2
543235,DW-1300,7
543266,SA-0100,2
543350,CH-2250,20
543352,JL-0100,10
543376,MJ-1000,72
543485,CM-3400,74
543548,HN-0100,18
543683,AT-0100,59
543760,AD-0930,87
543797,TW-3250,20
543841,ES-1100,5
543969,DH-0700,22
543987,BM-2000,25
544251,PP-0800,2
544330,DC-4000,16
544366,MJ-0600,55
544387,RH-0700,0
544596,CG-1700,20
544704,TB-2800,5
544768,AS-1500,0
545002,CH-4200,2
545088,DH-0700,27
545133,LF-0300,10
545161,CP-1000,27
545220,SG-1400,1
545438,CC-4000,35
545458,AW-1800,31
545613,CC-5000,29
545700,LT-0400,53
545799,SB-1700,1
545823,BW-2650,0
545846,JH-0100,0
545907,RB-0700,28
546047,BF-0800,-2
546161,DB-5100,-2
546208,JR-3100,-1
546310,TZ-0100,20
546344,BW-0150,10
546476,AV-0300,0
546633,DL-2300,21
546642,MH-1060,0
546875,JJ-1550,36
546901,PP-0400,0
546943,CD-0200,38
546959,JJ-1550,39
546996,JL-0600,18
547082,PR-0400,0
547084,AB-3100,50
547098,DW-2600,42
547210,CW-1200,0
547491,TD-0900,0
547530,SW-0700,6
547598,WM-1000,16
547633,JB-0200,-2
547639,WM-1000,0
547850,PP-0800,5
547973,JB-8800,45
548161,RJ-2000,30
548309,KR-0500,2
548333,KR-0500,30
548347,PP-0400,0
548350,LL-0200,24
548521,DF-1200,29
548544,DC-0400,23
548547,RM-1400,1
548621,DC-0400,28
548745,MB-5100,0
548765,HS-0130,0
548782,MB-5100,1
549073,TD-1600,7
549103,GQ-0100,22
549182,DS-1700,-2
549299,VM-0300,26
549307,LD-0150,27
549399,DW-3800,31
549459,CL-1900,20
549532,RN-0300,0
549551,MG-0800,24
549606,PA-0100,0
549669,SB-1700,0
549770,RC-1300,0
549772,CG-1700,0
549838,ER-0100,34
550204,CB-0100,18
550227,PA-0100,0
550377,BC-0500,37
550407,RN-0300,0
550563,SG-0650,12
550648,JD-3000,21
550744,TG-0950,23
551053,WW-0800,40
551077,AA-0200,0
551105,CV-0200,3
551143,DB-6100,7
551180,BS-1300,11
551325,EL-0100,0
551461,TD-0700,0
551594,LF-0300,2
551799,BB-2100,0
551855,JR-2750,44
551919,MW-3600,0
551951,HS-0130,56
552168,EM-0100,73
552246,SB-1800,21
552274,IA-0100,12
552295,SB-1800,70
552339,BW-0150,45
552387,RS-1000,19
552408,PP-0400,0
552411,RS-1000,0
552432,BW-0150,0
552560,SS-1300,32
552689,DM-1300,19
552829,SK-0200,1
552955,LH-0300,44
553087,CH-2250,24
553192,TW-0600,37
553264,RJ-0400,17
553299,LF-0300,8
553498,AS-0100,6
553538,TD-0900,5
553688,EG-0900,29
553891,CH-1500,98
554015,JG-3600,3
554040,RB-4800,40
554082,IA-0100,0
554128,JG-3600,0
554416,KW-2500,24
554437,ET-0200,57
554504,DL-1200,-1
554561,PP-0400,31
554575,RJ-0900,53
554638,GT-0300,102
554975,BC-0500,36
555021,JH-1000,3
555152,CR-1300,53
555225,DM-1300,0
555234,AS-1500,6
555392,JM-2800,1
555415,JM-2800,28
555472,MG-1800,40
555485,MG-1800,0
555619,AS-0100,1
555687,DG-2000,0
555692,JJ-1550,41
555714,JL-0600,0
555733,TJ-2250,0
555792,ES-0800,5
555831,DB-6100,32
555920,VD-0200,0
556294,CL-1900,30
556494,RJ-2000,8
556551,LF-0300,9
556619,CA-0900,37
556666,CP-2500,4
556695,DC-4000,0
556770,MC-1900,0
556817,PC-0300,27
556834,PC-0300,0
556870,SS-1300,0
556877,EW-0100,20
557070,LK-0600,25
557112,MB-5150,7
557350,LH-0300,17
557398,CA-0600,6
557446,CA-0600,0
557477,RN-0300,10
557728,UY-0100,0
557927,CT-1500,10
557984,KH-1000,39
558045,PW-1200,2
558111,RS-1000,0
558300,CD-2200,14
558347,BS-1500,20
558544,VD-0200,26
558624,VD-0200,0
558744,AS-0100,11
558807,SB-1800,48
559024,TJ-1000,31
559145,SG-1400,13
559351,JV-0500,18
559400,CG-1400,0
559486,TP-1600,1
559679,ZB-0400,79
559703,ZB-0400,30
559708,MG-1800,40
560079,TB-2800,12
560339,QJ-0100,0
560565,RS-1000,9
560574,RC-2550,12
560588,JW-5300,1
560704,RJ-0400,2
560762,LH-0300,21
560831,JJ-5000,14
560992,SS-1300,0
561191,CW-2300,41
561273,ET-0200,2
561379,CG-1700,39
561568,CG-1700,0
561579,SS-1300,52
561633,TB-2800,39
561767,BW-0150,4
561870,ET-0200,-1
561907,JJ-4700,0
562026,RN-1100,6
562180,CC-5300,6
562395,DE-0600,2
562415,CW-2300,0
562473,ER-0100,6
562636,CH-1500,0
562756,DT-1950,0
562888,JR-3100,0
562991,CT-1500,0
563038,CT-1500,41
563103,VB-0350,12
563141,NC-0100,0
563169,DP-0600,0
563187,DP-0600,2
563195,TG-0950,29
563322,GT-0300,26
563453,AB-1500,2
563490,BF-0800,32
563584,TH-0200,10
563702,LD-0150,7
563705,DL-0300,38
563852,AV-0300,0
564055,RA-0650,0
564098,RH-0700,0
564278,DL-1200,0
564279,EH-0600,10
564310,ST-1200,0
564407,GQ-0100,15
564480,ER-0150,0
564674,TJ-2250,29
564686,DW-3200,2
564761,DW-1100,0
564780,WA-0100,13
564790,RM-5300,91
564919,BC-0500,49
564964,BB-2530,0
565037,CW-2300,1
565127,CT-0900,0
565265,BC-3100,18
565434,AT-0100,0
565455,AD-0930,0
565464,AT-0100,14
565679,OU-0100,68
566062,BP-0900,32
566133,AV-0300,23
566319,BG-2100,0
566351,KA-0750,0
566490,LK-0600,0
566769,MN-0300,5
566921,KW-1400,0
566925,TJ-1000,44
566979,HS-0130,0
567038,DW-1700,0
567128,MJ-0600,31
567147,MF-1400,85
567284,DL-1200,66
567607,DR-2800,0
567650,CH-1500,0
567673,RM-4600,0
567701,TC-1000,0
567721,ET-0200,11
567727,ER-0150,1
567827,RS-1000,28
567852,KC-0900,30
568014,RN-0300,0
568044,EB-0800,38
568101,SS-1700,-4
568301,AT-0100,0
568319,MB-0650,0
568481,TM-0850,0
568517,KV-0050,29
568534,KL-0600,20
568735,SS-1300,1
568819,TN-0400,9
568828,LH-0300,0
568939,DS-2700,37
569097,TW-0600,13
569119,HS-0130,4
569134,CG-2400,23
569159,EH-0600,9
569263,AR-1500,9
569317,MW-1450,2
569375,RL-0550,5
569551,DH-0700,17
569592,CH-4200,4
569812,WM-1000,19
569869,JW-5100,-2
569946,BW-0150,0
569977,PP-0800,10
570035,KC-0900,32
570192,CV-0200,1
570241,JL-1200,14
570316,KA-0750,32
570453,MW-3600,38
570559,CC-4000,13
570790,DW-2600,0
570933,LD-0400,2
570964,GQ-0100,42
571017,LD-0400,0
571023,MW-3600,8
571088,VD-0200,0
571090,WB-0700,1
571126,DB-6100,41
571221,JG-2500,7
571259,ET-0200,0
571382,JJ-5000,1
571387,RS-1000,58
571579,BS-2300,5
571618,AW-1200,6
571656,JL-1200,0
571699,DS-2700,1
571703,AW-1200,0
571723,KA-0750,6
571753,CG-1700,0
571779,KA-0750,0
571886,CG-2400,0
572058,JB-1250,0
572069,DR-1100,3
572102,PP-0400,11
572119,PP-0400,5
572214,PA-0300,-4
572226,QD-0100,17
572229,AR-1400,0
572292,AV-0300,34
572364,AV-0300,5
572532,SL-0500,52
572672,DA-0950,45
573102,AT-0100,-2
573211,JG-3600,22
573283,CC-0700,0
573297,WH-0700,6
573476,TW-0600,44
573521,BS-3200,3
573647,AJ-1200,0
573794,RJ-2000,25
573989,DB-6100,0
574104,BP-0900,4
574141,MC-2570,0
574152,QD-0100,35
574201,MG-0800,82
574265,JL-0600,0
574817,MK-0730,18
574823,BB-2530,0
574834,CW-2300,0
574858,RL-0550,0
574919,PP-0400,43
574923,MM-3800,0
574959,LK-0600,30
574965,DW-1300,41
575002,KD-0100,3
575129,MC-1350,0
575170,DT-1950,0
575182,TB-2700,18
575232,TB-2700,13
575299,TJ-1050,6
575337,UY-0100,23
575486,DH-2150,0
575492,CW-3700,13
575649,ZB-0200,24
575658,TJ-1000,48
575786,TJ-1000,16
575801,MM-3800,24
575917,MM-3800,38
576045,BF-0600,5
576216,RC-1300,13
576268,LT-0400,23
576386,QD-0100,9
576429,MC-2570,12
576441,HA-0200,44
576560,AO-0250,98
576569,JJ-1550,5
576660,DL-1200,0
576724,TG-0950,35
576756,DL-1200,0
576881,JS-4300,0
577023,JL-1200,41
577229,PP-0800,59
577284,KW-0850,10
577315,DT-1950,0
577345,ET-0200,0
577434,RS-1000,0
577608,KA-1000,5
577640,KL-0600,0
577665,ER-0150,53
577683,CR-1300,11
577705,YB-0100,0
577864,RJ-0400,4
577973,OS-0200,0
578139,DC-4000,2
578166,ET-0200,-2
578251,BB-3400,49
578520,LR-0600,79
578581,AA-0850,23
578830,MG-0600,26
578987,SK-0200,4
579008,NR-0350,19
579042,AW-1200,3
579068,CC-2500,0
579437,EW-1550,0
579473,DR-3700,36
579504,SL-0500,33
579515,BC-1200,0
579528,BC-0500,0
579532,CM-3400,45
579707,CT-1500,28
579727,BO-0400,29
579910,TB-2700,10
580183,DH-4000,11
580510,PA-0400,4
580632,AR-1400,25
580923,SL-0500,15
580954,SL-0500,74
581064,AR-1400,1
581220,WH-0750,0
581528,KL-0600,12
581718,DP-0600,2
581850,MC-1900,0
581887,DH-1250,2
581925,TP-1600,17
581963,CA-0600,3
582005,MJ-0900,0
582027,TP-2000,1
582099,MW-1800,6
582135,CC-5000,32
582177,AJ-1200,60
582300,DH-0700,26
582364,JP-4300,16
582366,CH-1500,1
582375,RM-4600,18
582378,DH-0700,0
582386,DR-2800,75
582390,SP-1100,3
582416,AS-0100,1
582489,DW-1300,8
582508,RJ-0900,11
582521,TM-0850,7
582555,RJ-0900,18
582758,BI-0150,8
582773,RS-1000,38
582952,DP-0600,3
582975,BG-2100,94
583015,DE-0600,9
583107,KL-0800,1
583150,SS-1700,100
583242,LK-0600,3
583276,DT-1970,0
583309,RA-0650,0
583338,TD-0700,-2
583362,DF-1200,38
583421,SL-0700,0
583431,EB-1100,15
583503,DA-0950,0
583577,DD-0250,0
583637,AC-2400,0
583793,CF-0500,1
583863,RM-3050,2
584010,OS-0200,0
584032,AJ-0400,1
584065,MB-0650,3
584178,KT-0150,6
584356,BF-0600,25
584380,CB-0800,-5
584439,DM-1300,0
584586,DH-1250,42
584676,JH-0100,0
584967,JP-2000,14
585107,BM-2000,30
585320,BB-2530,76
585372,DR-3700,10
585497,DL-1200,0
585552,CC-4000,35
585688,TJ-2250,0
585694,JL-0600,9
585736,WW-0800,20
585748,WH-0300,5
585810,VR-0200,4
585821,JI-0200,37
585867,LW-0700,0
585895,TN-0400,-1
585922,JI-0200,9
585963,JB-8800,57
586087,RC-1300,37
586163,DG-2450,17
586176,CM-1300,1
586237,AV-0300,6
586364,TP-2000,43
586397,TT-1000,65
586651,TB-2700,41
586748,DF-1200,2
586806,DS-5150,0
587362,JW-5100,23
587402,DR-1100,0
587589,NR-0300,0
587823,JB-8800,21
587867,JB-8800,0
587877,DS-1400,32
587942,JH-0100,15
587949,JH-0100,29
587957,JH-2100,9
588047,RN-0300,0
588098,MJ-1800,7
588164,DB-0950,24
588187,JB-4550,0
588299,BG-2100,8
588304,JP-1400,0
588573,JP-4100,9
588599,YB-0100,6
588659,MF-1400,37
588738,DG-1300,0
588951,WA-0100,27
589142,BB-2530,0
589262,BW-0150,9
589269,WT-0200,29
589274,CM-1600,3
589366,CW-1850,0
589394,AB-3100,22
589522,TW-2700,10
589542,JB-2000,9
589581,JP-2900,24
589603,AR-1400,1
589961,RL-0550,0
590117,JT-1800,0
590184,NC-0100,24
590392,MG-0600,17
590607,WG-0500,21
590786,RD-0650,8
590841,AC-2400,20
590895,CG-1700,0
590929,CG-1700,0
591170,LD-0150,7
591226,LJ-1150,48
591261,KT-0150,16
591314,JB-1250,15
591477,RM-3050,0
591542,KD-0100,22
591688,ZB-0400,3
591843,AR-1400,-4
592115,LR-0600,0
592237,DW-2600,7
592394,TW-2700,0
592449,SS-1300,0
592457,DL-1200,1
592635,BC-0500,0
592836,WW-0900,0
592842,QD-0100,0
592865,MC-2570,20
593048,JH-0100,13
593075,JC-6400,27
593081,DG-2450,3
593190,BP-0900,0
593273,CV-0200,8
593313,CV-0200,0
593355,JF-3060,13
593373,NA-0100,43
593481,CW-2300,15
593583,AC-2400,0
593610,DE-0600,16
593686,BG-2100,0
593839,KG-0850,49
593918,KT-0150,20
593970,MM-3800,1
593992,LD-0150,16
594179,CR-1300,3
594449,EW-0400,21
594479,DK-0750,0
594561,JJ-5000,31
594586,LR-0600,2
594799,BM-2000,32
595096,AB-0200,0
595195,GH-0700,11
595230,DJ-0500,0
595614,LD-0150,25
595617,JB-8800,19
595620,JB-1250,18
595635,SG-0650,0
595680,MF-1400,0
595694,LD-0150,32
595811,SW-0700,71
595893,JB-8100,0
595903,CG-2400,0
596019,AS-0600,1
596043,MS-1300,0
596176,TP-1600,19
596267,KB-2500,0
596306,ER-0100,7
596438,DJ-1600,40
596545,PR-0200,0
596611,CH-4200,30
596847,TK-0800,2
596993,KD-0100,23
597052,RJ-0900,6
597085,DB-6300,30
597225,SW-2300,41
597334,BM-0600,2
597379,EW-1700,0
597829,TK-0100,6
597857,TG-0950,35
597886,ZB-0200,0
597897,TG-0950,44
597929,ZB-0200,43
598041,JJ-5000,32
598058,DB-6100,13
598089,DB-6100,25
598190,AW-1200,34
598206,GH-0700,28
598357,SG-0650,0
598451,JG-4100,2
598475,WM-1000,14
598515,DT-1970,0
598707,MT-0850,0
598865,ER-0150,0
598904,BM-0600,-2
598920,RS-1000,0
598948,RS-1000,1
598984,AR-1400,0
598986,BM-0600,6
599014,ET-0200,0
599034,TM-1750,-2
599045,TJ-2250,7
599293,SP-1650,30
599320,MK-0730,2
599518,AC-1000,20
599560,AC-1000,16
599698,CM-3400,41
599750,EB-0800,47
599790,EB-0800,49
599855,FZ-0100,5
599863,DJ-1600,3
599886,RP-0200,15
599960,SM-3000,21
600060,SS-1300,-5
600072,TW-2700,0
600170,AJ-1200,0
600329,DT-2100,0
600370,DS-2700,3
600399,ME-0470,18
600460,VR-0200,25
600464,GI-1300,-1
600553,RM-1600,14
600625,NC-0100,0
600692,JL-1200,17
600720,LM-1100,0
600813,JF-3060,1
600855,JF-3060,0
600986,DM-2350,19
601047,ER-0100,25
601187,MA-0200,3
601224,DR-2800,0
601315,AB-0200,8
601384,GW-1400,0
601455,JH-3210,0
601475,DH-0700,6
601546,MJ-0600,4
601606,TD-0700,0
601641,LK-0600,0
601917,JT-3800,-2
601986,WH-0750,38
602006,GQ-0100,0
602035,KC-0900,16
602053,RS-1000,0
602102,MS-2400,32
602150,RS-1000,0
602184,KD-0100,0
602311,CA-0600,40
602319,AH-1800,7
602418,MJ-0900,0
602423,EW-0400,0
602547,LR-0600,1
602624,LR-0600,0
602701,TW-3250,74
602844,BB-2530,54
603016,NB-0400,89
603026,TB-2700,0
603066,WM-1000,3
603081,MW-1450,8
603298,DM-2350,0
603329,ER-0100,17
603343,DM-2350,12
603348,CG-1700,28
603361,JI-0200,27
603437,LW-0700,19
603476,CC-5000,9
603490,JS-4300,0
603496,DK-0750,0
603504,DK-0750,21
603549,CR-1150,12
603632,TG-0950,0
603668,LT-0400,3
603756,AB-1500,46
603905,BM-0800,0
603932,AA-1900,5
603990,MG-1800,0
604039,LD-0400,42
604224,JW-5300,0
604238,RD-1500,25
604261,TM-1200,17
604317,TM-1200,0
604338,CC-4000,0
604354,TJ-1000,3
604474,SS-1300,7
604629,ML-0500,0
604767,KL-0600,2
604822,MS-2400,37
604866,BM-0600,0
605153,RP-0200,14
605326,NB-0400,4
605546,MK-0730,5
605636,BB-2530,6
605728,BF-0800,17
605733,HA-0200,4
605763,HA-0200,1
605853,BF-0600,24
605889,DR-3700,23
606094,SW-2300,30
606109,MI-0150,3
606197,TW-2700,17
606475,AD-0930,27
606553,DH-2950,3
606612,JC-3550,20
606645,AD-0930,0
606666,PW-1200,-1
606779,DW-2600,18
606862,DB-6300,0
607229,KC-0900,0
607247,MS-2400,0
607286,KC-0900,2
607312,MS-2400,69
